Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
5529	10.0	12.247449	30.0	0.0	847.75	2.3525367	2.3841858e-07	2.3525364	2.3525364	22120000	0.045081858	11.102539	0.0	-0.96286035	2.8823056	0.9634517	0.6865	0.0	59473.535975933075
5530	25.0	5.0	30.0	20.0	572.0	1.3857847	1.1920929e-07	1.3857849	1.3857849	22124000	0.098276645	14.899712	0.0	-2.0597649	2.8818963	0.37199283	0.26225	0.0	59484.1270968914
5531	17.5	14.790199	40.0	0.0	731.0	2.8038063	2.3841858e-07	2.8038065	2.8038065	22128000	0.049816072	14.228294	0.0	-0.51250595	2.882299	0.88705885	0.62825	0.0	59495.1373898983
5532	20.0	6.3245554	30.0	10.0	626.4	2.0970724	4.7683716e-07	2.097072	2.097072	22132000	0.08385591	10.613028	0.0	-0.04206252	2.8822212	0.739209	0.52024996	0.0	59505.71490883827
5533	16.0	13.56466	30.0	0.0	789.0	2.2991905	0.0	2.2991905	2.2991905	22136000	0.029238313	12.570924	0.0	-0.27581847	2.8823833	1.0672476	0.75675	0.0	59516.35170698166
5534	27.5	12.990381	50.0	20.0	691.75	1.781923	1.1920929e-07	1.7819229	1.7819229	22140000	0.059147704	19.163008	0.0	-1.0733199	2.8821957	0.6793233	0.48425	0.0	59526.944886922836
5535	12.5	8.291562	20.0	0.0	715.0	2.802731	4.7683716e-07	2.8027315	2.8027315	22144000	0.0912828	12.441326	0.0	-0.13710642	2.8822653	0.8146856	0.57875	0.0	59537.54324579239
5536	30.0	24.494898	70.0	10.0	461.5	2.4380853	0.0	2.4380853	2.4380853	22148000	0.065846816	29.342083	0.0	-1.0173521	2.8821602	0.51016533	0.363	0.0	59548.14619708061
5537	32.5	8.291562	40.0	20.0	597.0	3.431604	4.7683716e-07	3.4316044	3.4316044	22152000	0.060774885	26.608463	0.0	-0.6068766	2.8821583	0.55049133	0.389	0.0	59558.7340927124
5538	22.5	8.291562	30.0	10.0	771.25	4.1988683	0.0	4.1988683	4.1988683	22156000	0.08835222	13.388699	0.0	-1.7910187	2.8820434	0.6417428	0.4515	0.0	59569.38173079491
5539	10.0	10.0	20.0	0.0	781.0	2.8786514	2.3841858e-07	2.8786516	2.8786516	22160000	0.060662813	9.937179	0.0	-1.1184118	2.8822737	0.91420305	0.64725	0.0	59580.00492691994
5540	10.0	7.071068	20.0	0.0	670.25	1.8344191	0.0	1.8344191	1.8344191	22164000	0.08547207	11.4471855	0.0	-0.03581196	2.8822486	0.77326405	0.54425	0.0	59590.61608791351
5541	12.5	16.393597	40.0	0.0	764.0	2.0209346	4.7683716e-07	2.020934	2.020934	22168000	0.036093857	11.87923	0.0	-0.42931747	2.8824704	1.2020557	0.84775	0.0	59601.15294384956
5542	20.0	0.0	20.0	20.0	505.83334	1.3754556	2.3841858e-07	1.3754554	1.3754554	22172000	0.117444925	13.077575	0.0	-1.4683781	2.8820448	0.43493378	0.30825	0.0	59611.7380130291
5543	20.0	7.071068	30.0	10.0	746.75	2.5707183	4.7683716e-07	2.5707188	2.5707188	22176000	0.087399475	9.57435	0.0	-0.29431486	2.8821878	0.7590004	0.5365	0.0	59622.3547270298
5544	22.0	4.0	30.0	20.0	687.8	2.03611	0.0	2.03611	2.03611	22180000	0.069857076	9.882125	0.0	-0.05483353	2.8821278	0.64890504	0.46225	0.0	59632.94869208336
5545	7.5	8.291562	20.0	0.0	848.0	2.266709	2.3841858e-07	2.2667093	2.2667093	22184000	0.08861076	5.5104017	0.0	-1.5231519	2.8823614	0.99740994	0.7075	0.0	59643.559592962265
5546	25.0	5.0	30.0	20.0	692.25	1.0502874	1.1920929e-07	1.0502875	1.0502875	22188000	0.047098942	11.598426	0.0	-1.5069249	2.8822677	0.92390734	0.6495	0.0	59654.18376994133
5547	17.5	12.990381	40.0	10.0	704.0	2.2622206	2.3841858e-07	2.2622209	2.2622209	22192000	0.10356674	13.8272	0.0	-0.10537934	2.8822353	0.79131866	0.55875	0.0	59664.8331887722
5548	14.0	10.198039	30.0	0.0	636.6	2.5822089	0.0	2.5822089	2.5822089	22196000	0.086507976	8.061432	0.0	-1.2609122	2.8822484	0.8095162	0.575	0.0	59675.49279284477
5549	27.5	12.990381	50.0	20.0	849.25	1.4742014	2.3841858e-07	1.4742017	1.4742017	22200000	0.033562087	17.056652	0.0	-1.1938317	2.8823562	0.91888905	0.65349996	0.0	59686.08461976051
5550	10.0	0.0	10.0	10.0	592.0	2.55349	2.3841858e-07	2.5534902	2.5534902	22204000	0.12766412	6.700424	0.0	-3.2995067	2.882142	0.7045745	0.50175	0.0	59696.66273379326
5551	5.0	5.0	10.0	0.0	825.0	0.74354583	5.9604645e-08	0.7435459	0.7435459	22208000	0.11991123	4.0135355	0.0	-0.0061600506	2.8824327	1.1411065	0.80625	0.0	59707.398602724075
5552	20.0	15.811388	40.0	0.0	815.0	0.8212252	5.9604645e-08	0.8212253	0.8212253	22212000	0.043023013	16.330883	0.0	-1.9478084	2.882355	0.9949403	0.70575	0.0	59717.99089598656
5553	27.5	8.291562	40.0	20.0	703.5	2.2126234	2.3841858e-07	2.2126231	2.2126231	22216000	0.059528098	12.773088	0.0	-0.7356802	2.882334	0.8227664	0.5815	0.0	59728.55795788765
5554	26.0	8.0	40.0	20.0	651.2	3.067407	2.3841858e-07	3.0674071	3.0674071	22220000	0.07041429	15.256329	0.0	-0.035825253	2.8821714	0.48503223	0.34500003	0.0	59739.19008684158
5555	0.0	0.0	0.0	0.0	1000.0	3.2554324	0.0	3.2554324	3.2554324	22224000	0.11258403	9.021514	0.0	-8.601474	2.8825662	1.4152937	1.0	0.0	59749.78239583969
5556	20.0	15.491934	50.0	10.0	630.4	0.28265515	0.0	0.28265515	0.28265515	22228000	0.10169001	23.823868	0.0	-3.946277	2.882111	0.52795726	0.375	0.0	59760.42397379875
5557	28.0	13.2664995	50.0	10.0	538.2	2.3002696	4.7683716e-07	2.3002691	2.3002691	22232000	0.07101468	26.677864	0.0	-2.7131517	2.8820546	0.47548354	0.336	0.0	59771.02853298187
5558	10.0	10.0	20.0	0.0	776.25	3.9732058	0.0	3.9732058	3.9732058	22236000	0.06008241	14.064199	0.0	-5.5982075	2.8824084	1.0520225	0.74950004	0.0	59781.74893975258
5559	20.0	12.247449	30.0	0.0	775.0	1.5779184	0.0	1.5779184	1.5779184	22240000	0.04378402	15.599327	0.0	-0.16780919	2.8824105	1.1006516	0.773	0.0	59792.38525080681
5560	24.0	10.198039	40.0	10.0	579.6	1.993334	3.5762787e-07	1.9933344	1.9933344	22244000	0.07968035	14.509924	0.0	-0.576429	2.882246	0.6778944	0.48075002	0.0	59802.97191309929
5561	12.5	8.291562	20.0	0.0	807.75	2.7640538	0.0	2.7640538	2.7640538	22248000	0.08529843	6.8948965	0.0	-1.6061641	2.8823185	0.8868507	0.6275	0.0	59813.61063194275
5562	25.0	18.027756	50.0	0.0	798.25	1.4774832	1.1920929e-07	1.477483	1.477483	22252000	0.022584364	20.295942	0.0	-1.1702226	2.8824058	0.97696865	0.69325	0.0	59824.24272799492
5563	0.0	0.0	0.0	0.0	1000.0	2.5760045	2.3841858e-07	2.5760047	2.5760047	22256000	0.11200108	5.64879	0.0	-5.3863053	2.8825715	1.4159527	1.0	0.0	59835.148691892624
5564	20.0	10.0	30.0	10.0	773.75	0.22711846	0.0	0.22711846	0.22711846	22260000	0.05202173	15.503178	0.0	-2.0583248	2.8824117	1.0607452	0.75025	0.0	59845.844178915024
5565	17.5	10.897247	30.0	0.0	694.75	1.6786339	2.3841858e-07	1.6786337	1.6786337	22264000	0.052759804	15.933108	0.0	-1.2505282	2.8823342	0.9209889	0.6465	0.0	59856.461753845215
5566	14.0	8.0	20.0	0.0	622.2	2.8110003	4.7683716e-07	2.8109999	2.8109999	22268000	0.07037519	9.442797	0.0	-2.1561599	2.8823278	0.893733	0.63325	0.0	59867.05800509453
5567	5.0	5.0	10.0	0.0	863.5	1.3247012	3.5762787e-07	1.3247008	1.3247008	22272000	0.10570341	3.733482	0.0	-0.27788395	2.882509	1.210779	0.85749996	0.0	59877.76405477524
5568	15.0	11.18034	30.0	0.0	717.0	0.7901622	1.1920929e-07	0.7901623	0.7901623	22276000	0.07337582	8.9941635	0.0	-0.6539109	2.8823366	0.9501798	0.67175	0.0	59888.50680875778
5569	17.5	4.3301272	20.0	10.0	717.75	1.6109128	3.5762787e-07	1.6109132	1.6109132	22280000	0.078347415	6.999093	0.0	-0.013181508	2.8822505	0.756054	0.5365	0.0	59899.237340927124
5570	14.0	8.0	20.0	0.0	738.0	1.494276	3.5762787e-07	1.4942757	1.4942757	22284000	0.07961809	8.431427	0.0	-0.016644478	2.8823323	0.9142146	0.648	0.0	59909.91193604469
5571	27.5	8.291562	40.0	20.0	619.75	1.6253436	0.0	1.6253436	1.6253436	22288000	0.0699823	16.801178	0.0	-1.4872016	2.8821921	0.74213064	0.52775	0.0	59920.51253795624
5572	7.5	8.291562	20.0	0.0	883.5	2.8640811	0.0	2.8640811	2.8640811	22292000	0.04840893	7.2253523	0.0	-4.201424	2.8825274	1.2109798	0.85775	0.0	59931.21875882149
5573	12.5	12.990381	30.0	0.0	855.75	0.7830525	5.9604645e-08	0.78305256	0.78305256	22296000	0.061047573	8.7262	0.0	-0.38286757	2.8823485	0.98580694	0.7015	0.0	59941.856568813324
5574	12.5	4.3301272	20.0	10.0	827.25	1.4116528	1.1920929e-07	1.4116529	1.4116529	22300000	0.12695308	7.3852143	0.0	-0.0015131831	2.8822854	0.8691646	0.61825	0.0	59952.56831693649
5575	18.0	9.797959	30.0	0.0	564.2	1.372162	0.0	1.372162	1.372162	22304000	0.07444455	13.379577	0.0	-1.214412	2.8823075	0.7982684	0.564	0.0	59963.20944690704
5576	35.0	18.027756	60.0	10.0	670.5	2.4913363	4.7683716e-07	2.4913359	2.4913359	22308000	0.036188435	27.037256	0.0	-1.9260896	2.8822052	0.7437715	0.527	0.0	59973.739298820496
5577	17.5	14.790199	40.0	0.0	680.0	3.9010541	4.7683716e-07	3.9010537	3.9010537	22312000	0.052603737	12.923134	0.0	-4.9205637	2.8822467	0.8949971	0.62975	0.0	59984.31946706772
5578	12.0	7.483315	20.0	0.0	735.2	1.6499444	3.5762787e-07	1.6499448	1.6499448	22316000	0.09238742	6.908565	0.0	-0.016953647	2.8822718	0.9049312	0.64225	0.0	59994.967280864716
5579	20.0	0.0	20.0	20.0	617.25	1.5176755	1.1920929e-07	1.5176756	1.5176756	22320000	0.087961115	12.41966	0.0	-1.2745135	2.88217	0.6651696	0.46875	0.0	60005.66224384308
5580	26.0	13.56466	50.0	10.0	646.4	2.66454	2.3841858e-07	2.6645403	2.6645403	22324000	0.046443395	19.31111	0.0	-0.13357401	2.8822317	0.78310275	0.55550003	0.0	60016.33133983612
5581	20.0	8.164966	30.0	10.0	439.33334	3.0358467	0.0	3.0358467	3.0358467	22328000	0.10648836	12.59914	0.0	-0.07913852	2.8822455	0.59171534	0.42125002	0.0	60026.941678762436
5582	15.0	16.583124	40.0	0.0	800.5	2.7503588	0.0	2.7503588	2.7503588	22332000	0.0346807	11.38059	0.0	-0.98121333	2.882443	1.098803	0.77400005	0.0	60037.5752427578
5583	25.0	8.6602545	40.0	20.0	771.0	1.7455541	1.1920929e-07	1.7455542	1.7455542	22336000	0.07811041	13.585114	0.0	-0.50301194	2.8821008	0.6231144	0.44175	0.0	60048.1644051075
5584	15.0	11.18034	30.0	0.0	786.25	2.46398	0.0	2.46398	2.46398	22340000	0.07818895	12.675543	0.0	-0.0029441118	2.8822384	0.8207864	0.5845	0.0	60058.80383181572
5585	12.5	12.990381	30.0	0.0	810.25	2.4092832	4.7683716e-07	2.4092836	2.4092836	22344000	0.053342797	13.743889	0.0	-0.17525375	2.882344	0.89938474	0.6405	0.0	60069.48546099663
5586	25.0	11.18034	40.0	10.0	542.75	1.9874111	2.3841858e-07	1.9874109	1.9874109	22348000	0.054937508	15.502221	0.0	-0.001645565	2.8822331	0.7729744	0.5495	0.0	60080.143095731735
5587	15.0	8.6602545	20.0	0.0	672.75	2.028017	0.0	2.028017	2.028017	22352000	0.09025352	9.025095	0.0	-0.13955873	2.8821435	0.70181775	0.499	0.0	60090.85667204857
5588	17.5	8.291562	30.0	10.0	717.75	2.40173	4.7683716e-07	2.4017305	2.4017305	22356000	0.08240108	13.386837	0.0	-0.17970037	2.8822515	0.7769846	0.54800004	0.0	60101.50687789917
5589	15.0	15.0	40.0	0.0	914.0	2.8244212	4.7683716e-07	2.8244216	2.8244216	22360000	0.06654535	10.404611	0.0	-0.85966814	2.8823235	0.94357705	0.67225003	0.0	60112.105628967285
5590	22.0	7.483315	30.0	10.0	599.8	1.900765	4.7683716e-07	1.9007654	1.9007654	22364000	0.08556071	12.832741	0.0	-0.17868447	2.8822265	0.64668196	0.45825002	0.0	60122.786613702774
5591	12.5	8.291562	20.0	0.0	792.75	2.320469	2.3841858e-07	2.3204691	2.3204691	22368000	0.08872826	8.551943	0.0	-0.57862294	2.8823986	1.0650866	0.748	0.0	60133.44277691841
5592	10.0	10.0	20.0	0.0	866.0	1.5660799	2.3841858e-07	1.5660796	1.5660796	22372000	0.04103169	4.7413673	0.0	-0.38055646	2.882423	1.1169047	0.79375	0.0	60144.22431898117
5593	16.0	13.56466	30.0	0.0	796.6	0.9553282	1.7881393e-07	0.9553284	0.9553284	22376000	0.021508288	8.076835	0.0	-0.3033784	2.8822927	0.9741347	0.6825	0.0	60154.82880282402
5594	12.5	8.291562	20.0	0.0	727.5	1.4995161	0.0	1.4995161	1.4995161	22380000	0.04988695	4.5902586	0.0	-0.29042226	2.8824012	1.0937943	0.778	0.0	60165.41625094414
5595	12.5	8.291562	20.0	0.0	871.0	0.9678652	1.7881393e-07	0.9678654	0.9678654	22384000	0.06131069	5.1909094	0.0	-0.018185943	2.882348	1.0333165	0.7335	0.0	60175.96173071861
5596	18.0	13.2664995	40.0	0.0	777.4	1.1007136	0.0	1.1007136	1.1007136	22388000	0.064391956	13.984406	0.0	-1.0192418	2.8823202	0.90188855	0.63975	0.0	60186.56896495819
5597	20.0	6.3245554	30.0	10.0	728.0	2.0956707	2.3841858e-07	2.0956705	2.0956705	22392000	0.06682738	14.855178	0.0	-0.26658177	2.8823605	0.89394784	0.635	0.0	60197.06712579727
5598	24.0	4.8989797	30.0	20.0	540.8	2.6041987	0.0	2.6041987	2.6041987	22396000	0.08981684	13.682597	0.0	-0.77181983	2.882127	0.6292199	0.44425	0.0	60207.71449995041
5599	18.0	9.797959	30.0	0.0	639.6	3.4695432	0.0	3.4695432	3.4695432	22400000	0.05262082	10.789852	0.0	-2.3617072	2.8821387	0.74453694	0.53	0.0	60218.34868097305
5600	15.0	8.6602545	30.0	10.0	861.5	1.9507865	3.5762787e-07	1.9507861	1.9507861	22404000	0.07698576	8.556015	0.0	-0.09881544	2.8822918	0.92853427	0.65975	0.0	60228.94805383682
5601	22.5	22.776085	60.0	0.0	845.75	1.6406652	0.0	1.6406652	1.6406652	22408000	0.023638256	32.56716	0.0	-0.51126045	2.8824966	1.0271618	0.73025	0.0	60239.64169502258
5602	13.333333	4.714045	20.0	10.0	606.8333	2.345549	0.0	2.345549	2.345549	22412000	0.12807211	7.01539	0.0	-0.9181886	2.8819747	0.42551738	0.30225	0.0	60250.14213490486
5603	25.0	18.027756	50.0	0.0	774.75	1.4006449	0.0	1.4006449	1.4006449	22416000	0.060247052	21.392761	0.0	-2.894972	2.882095	0.6522993	0.458	0.0	60260.855672836304
5604	22.5	14.790199	40.0	0.0	753.25	3.0893443	2.3841858e-07	3.0893445	3.0893445	22420000	0.042013135	12.863491	0.0	-0.42939448	2.8823225	0.9678722	0.68799996	0.0	60271.364638090134
5605	10.0	6.3245554	20.0	0.0	654.4	2.44007	2.3841858e-07	2.4400697	2.4400697	22424000	0.11996694	7.635809	0.0	-0.70838666	2.8822465	0.8048886	0.5685	0.0	60282.05184483528
5606	22.5	4.3301272	30.0	20.0	789.75	1.6064258	1.1920929e-07	1.6064256	1.6064256	22428000	0.077080525	12.719225	0.0	-1.5194755	2.8821237	0.6190876	0.43575	0.0	60292.664722919464
5607	22.0	22.271057	60.0	0.0	736.4	2.8299763	0.0	2.8299763	2.8299763	22432000	0.016743898	14.863609	0.0	-0.15048623	2.8823166	0.9273753	0.65625	0.0	60303.31571888924
5608	2.5	4.3301272	10.0	0.0	934.25	2.4460351	2.3841858e-07	2.446035	2.446035	22436000	0.07378583	5.185878	0.0	-3.8666644	2.8824666	1.2818302	0.90075	0.0	60313.958372831345
5609	15.0	11.18034	30.0	0.0	837.25	0.4779344	5.9604645e-08	0.47793445	0.47793445	22440000	0.042485036	6.246237	0.0	-0.49385932	2.8824277	1.091229	0.77725	0.0	60324.563786029816
5610	17.5	8.291562	30.0	10.0	792.5	1.1798604	0.0	1.1798604	1.1798604	22444000	0.09310162	9.7585945	0.0	-0.41879767	2.8823898	0.8355613	0.59475005	0.0	60335.13667392731
5611	17.5	12.990381	30.0	0.0	818.0	1.8252435	2.3841858e-07	1.8252437	1.8252437	22448000	0.054748926	9.467243	0.0	-0.060909152	2.8822773	0.8413118	0.597	0.0	60345.752344846725
5612	40.0	34.641018	100.0	20.0	666.25	2.0705278	2.3841858e-07	2.0705276	2.0705276	22452000	0.023206167	56.551903	0.0	-3.7172425	2.8822174	0.6627123	0.468	0.0	60356.457000017166
5613	2.5	4.3301272	10.0	0.0	905.5	4.005105	4.7683716e-07	4.0051055	4.0051055	22456000	0.06930837	13.722109	0.0	-12.59691	2.8824964	1.1942049	0.85150003	0.0	60367.20239901543
5614	15.0	20.615528	50.0	0.0	852.0	0.4084782	5.9604645e-08	0.40847814	0.40847814	22460000	0.04899807	14.029097	0.0	-1.3255367	2.8822894	0.9351631	0.66175	0.0	60377.79452085495
5615	12.5	12.990381	30.0	0.0	838.25	1.575733	2.3841858e-07	1.5757327	1.5757327	22464000	0.04394032	6.4392967	0.0	-0.041265666	2.882341	1.034414	0.733	0.0	60388.29597902298
5616	20.0	0.0	20.0	20.0	517.5	1.369477	2.3841858e-07	1.3694773	1.3694773	22468000	0.090671726	11.182593	0.0	-1.0395741	2.882244	0.75720775	0.53625	0.0	60399.03094291687
5617	24.0	13.56466	50.0	10.0	757.0	2.4050126	2.3841858e-07	2.4050124	2.4050124	22472000	0.062488213	16.38279	0.0	-0.3342446	2.8822484	0.8451056	0.59875	0.0	60409.64294576645
5618	17.5	4.3301272	20.0	10.0	758.5	2.9924026	4.7683716e-07	2.992403	2.992403	22476000	0.09329543	9.032226	0.0	-1.4657547	2.8820937	0.6485905	0.45850003	0.0	60420.273367881775
5619	15.0	11.18034	30.0	0.0	875.75	1.7624778	0.0	1.7624778	1.7624778	22480000	0.06310261	11.056837	0.0	-0.021356821	2.8823547	0.97031534	0.68275	0.0	60430.86079478264
5620	20.0	6.3245554	30.0	10.0	497.4	1.9108332	2.3841858e-07	1.910833	1.910833	22484000	0.10461591	11.34411	0.0	-0.23400462	2.8820992	0.602052	0.425	0.0	60441.47430205345
5621	12.5	10.897247	30.0	0.0	913.75	2.401555	2.3841858e-07	2.4015553	2.4015553	22488000	0.08163728	7.5050707	0.0	-0.5765018	2.8823943	1.161348	0.81575	0.0	60452.112145900726
5622	15.0	11.18034	30.0	0.0	647.5	1.6323161	1.1920929e-07	1.632316	1.632316	22492000	0.07399425	12.534876	0.0	-0.042901456	2.8823352	0.768332	0.54675	0.0	60462.716535806656
5623	7.5	8.291562	20.0	0.0	770.25	1.8415322	2.3841858e-07	1.8415325	1.8415325	22496000	0.05396364	11.503374	0.0	-0.0034133196	2.882398	0.9115001	0.64750004	0.0	60473.29230809212
5624	18.0	14.6969385	40.0	0.0	638.0	1.9004381	1.1920929e-07	1.9004382	1.9004382	22500000	0.0564165	12.523479	0.0	-0.027166665	2.8821745	0.7598443	0.53824997	0.0	60483.88024401665
5625	27.5	21.650635	60.0	0.0	782.25	1.7350215	3.5762787e-07	1.7350211	1.7350211	22504000	0.028016105	26.174412	0.0	-3.3082683	2.882152	0.68204325	0.47875	0.0	60494.41631889343
5626	16.0	13.56466	30.0	0.0	680.2	3.5714495	0.0	3.5714495	3.5714495	22508000	0.033311285	14.886111	0.0	-3.2531683	2.8823352	0.985089	0.69525003	0.0	60505.055501937866
5627	12.5	16.393597	40.0	0.0	830.25	1.7435988	1.1920929e-07	1.7435987	1.7435987	22512000	0.038377322	14.912475	0.0	-0.22007763	2.8822975	0.8628932	0.6145	0.0	60515.731630802155
5628	10.0	12.247449	30.0	0.0	758.5	2.218124	4.7683716e-07	2.2181234	2.2181234	22516000	0.05721289	6.9257116	0.0	-0.9562571	2.8824902	1.1579511	0.82575	0.0	60526.35988688469
5629	17.5	10.897247	30.0	0.0	731.75	1.229289	0.0	1.229289	1.229289	22520000	0.056552347	11.458488	0.0	-0.7310246	2.8823109	0.8820409	0.62399995	0.0	60536.99102973938
5630	14.0	13.56466	30.0	0.0	707.4	2.0927007	2.3841858e-07	2.0927005	2.0927005	22524000	0.049636282	8.584257	0.0	-0.33206373	2.8823462	0.96689045	0.6865	0.0	60547.9379427433
5631	2.5	4.3301272	10.0	0.0	931.5	1.5122058	1.1920929e-07	1.512206	1.512206	22528000	0.06833814	2.474235	0.0	-1.2586207	2.882566	1.2729495	0.90725	0.0	60558.5401699543
5632	17.5	17.85357	40.0	0.0	728.0	0.38147396	2.9802322e-08	0.38147393	0.38147393	22532000	0.048367914	22.735111	0.0	-3.004487	2.8822813	0.957951	0.67475	0.0	60569.170269966125
5633	22.0	13.2664995	40.0	0.0	614.8	2.1351202	4.7683716e-07	2.1351197	2.1351197	22536000	0.034461163	15.230177	0.0	-0.03328818	2.8822486	0.81078386	0.572	0.0	60579.78187608719
5634	17.5	10.897247	30.0	0.0	769.25	2.3196485	0.0	2.3196485	2.3196485	22540000	0.05411303	12.262787	0.0	-0.13455313	2.882372	1.0117599	0.7185	0.0	60590.4166469574
5635	22.5	8.291562	30.0	10.0	677.25	1.950538	3.5762787e-07	1.9505377	1.9505377	22544000	0.07041827	24.690498	0.0	-2.9938688	2.8821158	0.6310173	0.443	0.0	60601.012593984604
5636	16.0	13.56466	40.0	0.0	628.6	3.6993856	4.7683716e-07	3.6993852	3.6993852	22548000	0.079091765	12.787984	0.0	-1.5170077	2.8822598	0.74560666	0.52875	0.0	60611.7044107914
5637	17.5	4.3301272	20.0	10.0	617.75	2.453809	4.7683716e-07	2.4538095	2.4538095	22552000	0.07541689	8.467392	0.0	-0.6963051	2.8822865	0.8589808	0.60749996	0.0	60622.316391944885
5638	17.5	4.3301272	20.0	10.0	912.0	1.6104102	3.5762787e-07	1.6104099	1.6104099	22556000	0.09091787	7.8873634	0.0	-0.16756654	2.8823113	0.9035466	0.64374995	0.0	60632.9049038887
5639	12.5	8.291562	20.0	0.0	762.25	2.0227127	0.0	2.0227127	2.0227127	22560000	0.09111325	5.9586163	0.0	-0.38440144	2.8822386	0.84367704	0.60150003	0.0	60643.53406906128
5640	15.0	16.583124	40.0	0.0	937.75	1.3996385	1.1920929e-07	1.3996384	1.3996384	22564000	0.020284913	9.955018	0.0	-0.03773898	2.882475	1.0730653	0.76425004	0.0	60654.12545990944
5641	20.0	14.142136	40.0	0.0	798.0	1.5940075	3.5762787e-07	1.5940071	1.5940071	22568000	0.05090783	10.33186	0.0	-0.48244494	2.8822527	0.878519	0.6215	0.0	60664.7823779583
5642	12.5	8.291562	20.0	0.0	820.0	2.2879252	2.3841858e-07	2.287925	2.287925	22572000	0.08942098	6.5387135	0.0	-0.5102822	2.8822985	0.96193594	0.67649996	0.0	60675.31927895546
5643	22.5	14.790199	40.0	0.0	847.25	1.5759101	2.3841858e-07	1.5759099	1.5759099	22576000	0.039106827	16.25507	0.0	-0.617233	2.8822725	0.88639736	0.63049996	0.0	60685.85773181915
5644	10.0	17.320509	40.0	0.0	910.0	2.3578303	0.0	2.3578303	2.3578303	22580000	0.0021880716	11.021112	0.0	-1.4101858	2.8824496	1.2374634	0.87625	0.0	60696.41127204895
5645	17.5	17.85357	40.0	0.0	796.5	1.1739895	0.0	1.1739895	1.1739895	22584000	0.044200398	14.451101	0.0	-0.4982397	2.8822682	0.896071	0.6335	0.0	60706.98770785332
5646	7.5	8.291562	20.0	0.0	929.25	1.8762801	2.3841858e-07	1.8762803	1.8762803	22588000	0.07096392	5.7342753	0.0	-0.94891477	2.8824573	1.0936	0.7775	0.0	60717.55362010002
5647	18.0	13.2664995	40.0	0.0	710.2	0.9070552	5.9604645e-08	0.90705526	0.90705526	22592000	0.045240432	18.10252	0.0	-0.45225596	2.8821778	0.83670366	0.59625	0.0	60728.17610692978
5648	22.0	11.661903	40.0	10.0	667.8	1.5748228	2.3841858e-07	1.5748225	1.5748225	22596000	0.0524261	14.759196	0.0	-0.430219	2.8821797	0.72622097	0.51750004	0.0	60738.83876490593
5649	16.666666	11.055416	30.0	0.0	544.1667	2.2250972	2.3841858e-07	2.225097	2.225097	22600000	0.07401282	10.354643	0.0	-0.07185191	2.8822882	0.762462	0.54150003	0.0	60749.29467868805
5650	16.0	10.198039	30.0	0.0	712.2	1.960184	1.1920929e-07	1.9601839	1.9601839	22604000	0.07471463	9.108453	0.0	-0.017653823	2.8821456	0.81639796	0.57474995	0.0	60759.69991898537
5651	20.0	6.3245554	30.0	10.0	549.8	1.8291469	2.3841858e-07	1.8291466	1.8291466	22608000	0.114585	12.306637	0.0	-1.0799816	2.8822527	0.5878912	0.41825	0.0	60770.320982694626
5652	14.0	8.0	20.0	0.0	692.6	2.854687	7.1525574e-07	2.8546877	2.8546877	22612000	0.09407085	8.475546	0.0	-0.5024817	2.88234	0.75755787	0.5385	0.0	60780.74970674515
5653	20.0	23.452078	60.0	0.0	756.25	2.1556509	2.3841858e-07	2.155651	2.155651	22616000	0.036239676	18.321468	0.0	-0.052880526	2.8822236	0.8371275	0.5935	0.0	60791.28118991852
5654	23.333334	7.45356	30.0	10.0	545.0	1.9291482	2.3841858e-07	1.9291484	1.9291484	22620000	0.10556154	13.651131	0.0	-0.88256216	2.8820176	0.42445165	0.301	0.0	60801.83991980553
5655	12.5	16.393597	40.0	0.0	775.0	2.854673	0.0	2.854673	2.854673	22624000	0.039721057	10.723778	0.0	-1.6924969	2.8823576	0.9925126	0.701	0.0	60812.452594041824
5656	16.0	10.198039	30.0	0.0	703.0	1.5706582	1.1920929e-07	1.5706583	1.5706583	22628000	0.06397076	9.371113	0.0	-0.0077582	2.882393	0.8602075	0.61300004	0.0	60823.07324385643
5657	12.5	12.990381	30.0	0.0	1000.0	1.6574446	1.1920929e-07	1.6574447	1.6574447	22632000	0.02395596	9.844512	0.0	-0.059331834	2.8825307	1.2635388	0.901	0.0	60833.70802783966
5658	22.0	17.20465	50.0	0.0	703.0	1.4175719	2.3841858e-07	1.4175717	1.4175717	22636000	0.0501524	19.215267	0.0	-0.8418026	2.8822386	0.7941247	0.56575	0.0	60844.30780506134
5659	7.5	8.291562	20.0	0.0	793.75	2.3212037	2.3841858e-07	2.3212035	2.3212035	22640000	0.07268977	6.4309835	0.0	-1.2429814	2.8823528	0.92358196	0.658	0.0	60854.998740911484
5660	15.0	11.18034	30.0	0.0	803.25	1.2226561	1.1920929e-07	1.222656	1.222656	22644000	0.06298952	11.015417	0.0	-0.27472773	2.882258	0.8082822	0.574	0.0	60865.665127038956
5661	15.0	8.6602545	20.0	0.0	774.25	1.7388628	2.3841858e-07	1.7388625	1.7388625	22648000	0.06720546	5.665228	0.0	-0.12925872	2.8823223	0.85208654	0.60525	0.0	60876.30708193779
